sentences,label
"결국 중단됐던 신고리 5 · 6호기 건설 공사를 재개하되 장기적으로는 원전을 축소해야 한다고 합의를 보았으나, 이의 현실성 논란과 함께 원전 축소와 관련하여 시민들의 공감대가 형성됐는지에 대한 이견 등은 아직 존재하며, 원자력발전의 대안인 신재생에너지의 적합성을 둘러싼 갑론을박도 여전히 진행중인 상태입니다.",0
"이러한 실상이 주어진 가운데, 이제부터 저희 조는 한국의 탈핵 자체에 관하여 각 찬성과 반대입장의 논거를 소개해드리겠습니다.",1
"안녕하세요,",1
한국의 탈핵에 찬성하는 첫 번째 입장으로 발표하게 이성재입니다.,0
저는 먼저 원전의 위험성에 대해서 설명하겠습니다.,0
전 세계적으로 460개 정도의 원자력 발전소가 있는데요.,1
그 중에서 크게 3개의 원자력 발전소에서 사고가 발생했습니다.,1
첫 번째로 발생한 사고는 1979년 미국의 스리마일섬의 원자력발전소에서 발생한 사고입니다.,0
이 사고의 경우 아직까지 정확한 원인은 밝혀지지 않았습니다.,0
새벽 4시경에 제2 원자로 주 급수 펌프가 갑자기 가동을 멈추면서 원자로 중심에서 순환하며 열을 전도하는 물 공급이 중단되었습니다.,0
원자로 중심은 자동으로 차단되었지만 장치들의 오작동과 운전자의 실수가 잇따르면서 방사능 기체가 유출되었습니다.,1
"그러나 천만다행으로 대기중으로 유출된 방사능의 양은 놀랄 만큼 적었고, 사고로 인한 즉각적인 부작용도 보고되지 않았습니다.",1
그럼에도 불구하고 사고가 불러일으킨 공포는 대단했고 유사한 원자로 일곱 기가 즉시 임시 차단되었습니다.,0
두 번째로 발생한 원전사고는 1986년 4월 러시아의 체르노빌 원자력 발전소에서 일어난 사고입니다.,1
이 사고 당시 31명이 사망하고 피폭 등의 영향으로 5년 동안 7000여명이 사망하고 70만 여명이 치료를 받았습니다.,0
당시 방출된 방사능의 총량은 1억 Ci에 이르렀습니다.,1
사고 발생이 사고 지점으로부터 1500킬로미터나 떨어진 스웨덴 원자력 발전소에서 가장 먼저 감지되었다는 사실에서 알 수 있듯이 방사능이 풍향 등을 포함한 기상의 변화를 따라 동유럽 전역에 걸쳐 영향을 미쳤습니다.,1
"그 결과 동식물 개체 수 감소, 돌연변이 등 막대한 지역에 환경파괴를 불러왔고 당시 폴란드, 독일, 네덜란드 등에서 우유의 판매·음용제한, 채소의 섭취금지조치 등이 일시적으로 내려지기도 했습니다.",0
체르노빌 원전사고의 원인은 실험과정에서의 조작 실수입니다.,0
실험과정에서 원자로 출력을 당초 의도했던 것보다 많이 낮추게 되었고 다시 원자로를 재가동하면서 무리하게 원자로의 출력을 높이려 했던것이 원자로 폭주로 이어진 것입니다.,1
더욱이 실험을 위해 안전시스템과 컴퓨터의 자동제어시스템이 단절되어 있던 상황이라서 더 급격한 방사능 유출이 일어나게 되었습니다.,1
마지막으로 가장 최근인 2011년 3월에 후쿠시마의 원전에서 사고가 있었습니다.,0
당시 일본 동북부 지역에 강타한 9.0 대지진으로 인해서 쓰나미가 발생했습니다.,0
"쓰나미는 후쿠시마 원자력발전소를 덮쳤고 쓰나미로 인해 원자로 전원이 중지되면서 원자로를 식히는 긴급노심냉각장치가 작동을 멈췄고 1호기, 2호기, 및 4호기에서 수소폭발이 발생하여 방사능 물질을 포함한 기체가 외부로 유출되었습니다.",0
일본정부는 후쿠시마 원전사고 수준을 레벨 7로 격상한다고 공식 발표했는데 이는 체르노빌 원전사고의 등급과 동일한 수준이었습니다.,0
즉 체르노빌에 버금가는 양의 방사성 물질이 유출된 것입니다.,0
실제로 후쿠시마 원자력 발전소 주변에서 요오드와 세슘외에 다양한 방사성 물질이 검출되었는데 이 같은 물질들은 자연상태에서는 매우 희귀한 것들이었고 우라늄이 핵분열을 일으킬때 생성되는 물질들이었습니다.,0
또 후쿠시마 토양에서는 골수암을 일으킨다는 스트론튬이 검출되기도 했습니다.,0
"인체에 심각한 위험을 가할 수준은 아니었지만 이 같은 물질들은 편서풍을 타고 미국, 유럽, 중국은 물론 우리나라에서도 검출되었습니다.",1
지금까지 세계적으로 발생한 원전 사고에 대해서 설명드렸는데요.,1
이제 사고 지역을 포함한 세계의 다른 원자력발전소들과 우리나라의 원자력 발전소를 비교하면서 우리나라의 원자력 발전소는 어떤 위험을 지니고 있는지 살펴보도록 하겠습니다.,1
여러 측면에서 우리나라의 원전이 다른 나라의 원전보다 사고가 났을 때 더 큰 피해를 일으킬 수 있다는 것을 알 수 있습니다.,0
"첫째로, 원전 밀집도를 살펴보겠습니다.",0
세계적으로 원전을 운영하는 국가가 30개 국가가 있고 우리나라의 원전규모는 6위에 해당하며 24개의 원전을 운영하고 있습니다.,0
그런데 우리나라의 영토크기를 생각해보면 영토대비 원전의 밀집도는 우리나라가 단연 1위입니다.,1
즉 사고가 났을때 입을 수 있는 피해가 훨씬 클 수 있다는 뜻입니다.,1
둘째로는 다수호기 원전 문제입니다.,0
다수호기란 하나의 부지에 여러개의 원전이 있는 것을 뜻합니다.,0
전 세계에 총 437개의 원전이 있고 원전부지는 187개가 있습니다.,0
즉 하나의 원전부지에 평균적으로 2.4개의 원전이 있습니다.,0
하나의 원전부지에 6개 이상의 원전이 있는 곳은 전세계적으로 11곳에 불과합니다.,1
그런데 우리나라의 원전 부지 4곳은 모두 한 부지에 6개 이상의 원전이 있고 고리원전은 무려 9개가 밀집되어 있습니다.,1
이 표는 원자로의 용량까지 고려해서 밀집원전을 정렬시킨 표입니다.,0
보시는 바와 같이 우리나라 원전부지 4곳 모두 10위 안에 포함되어있습니다.,1
이런 상황에서 사고가 발생했을 때 사고의 규모도 크고 대기로 유출되는 방사능의 양도 많을 수 밖에 없습니다.,1
마지막으로 원전부지근처에 살고 있는 주민들의 수에 관한 문제입니다.,0
방금 말씀드렸던 무려 9개의 원전이 밀집한 고리원전 반경 30km에는 무려 382만명이 거주중입니다.,0
후쿠시마 원전 30km 인근 거주자가 17만명에 불과했던 것을 감안하면 우리나라에서 원전사고가 발생한다면 막대한 인명피해가 불가피하다는 것을 알 수 있습니다.,0
원자력발전소에서 사고가 발생하면 한번 발생하더라도 엄청난 피해를 입을 수 있고 특히나 우리나라의 경우 그 규모가 더욱 커질 수 있는데요.,1
원전 사고의 문제점은 단순히 한번에 큰 규모의 피해를 입는다는 것뿐 만 아니라 사고 이후 처리문제가 간단하지 않다는 점도 있습니다.,0
방사능 유출사고가 일어나면 방사성 오염을 제거하는 ‘제염작업’이 진행되어야 합니다.,0
제염작업이란 특수한게 아니라 방사성물질이 쌓여있는 땅 위의 흙을 몇센치만 걷어내는 것입니다.,0
일본은 후쿠시마 원전사고 이후 제염작업을 실시했는데 산림은 거의 건드리지도 못하고 사람이 사는 민가와 도로에서부터 20미터 반경까지밖에 하지못했습니다.,1
위 사진은 그 20미터 반경 내 긁어놓은 땅을 검은 푸대자루에 담아 쌓아둔 것입니다.,0
산림지역은 제염작업을 실시하지 못했기 때문에 방사성 물질이 남아있고 이러한 물질들이 바람등과 같은 기후조건에 의해 제염작업을 실시한 지역을 재오염시킬 수도 있기 때문에 아직까지도 후쿠시마지역이 완전히 안전하다고 할 수 없는 상황입니다.,1
또한 후쿠시마 지역의 제염작업을 위해 200조에 가까운 비용이 투입되었고 앞으로도 더 비용이 들게 되기 때문에 원전사고처리에는 천문학적인 금액이 투입되어야 함을 알 수 있습니다.,1
원자력 발전이 처음 개발된 시기부터 지금까지 원전의 안전을 강화하기 위한 기술발전과 연구는 끊임없이 이루어져 왔습니다.,0
하지만 원자력 발전에서 100퍼센트 안전이라는 것은 불가능합니다.,0
앞서 설명드렸던 3 곳의 원전 사고 역시 제각기 다른 원인에 의해서 발생했고 앞으로 어떤 원인에 의해 사고가 발생할지는 아무도 예측할 수 없기 때문입니다.,1
특히 후쿠시마 원전은 지진에 대한 대비가 철저하고 세계에서 가장 안전하다고 평가받는 원전이었던 만큼 아무리 기술 혁신을 통해 원전의 사고확률을 줄인다고 해도 예상치 못한 변수에 의해 사고가 발생할 수 있는 것입니다.,0
"단기간의 탈원전은 불가능하지만 신재생에너지개발과 확대, 전력에 대한 점진적 수요 조절 등을 통해 에너지원에서 원전의 비율을 지속적으로 줄여나가는 것이 미래 세대를 위해 나아가야 하는 방향임은 자명합니다.",1
"저는 이상 마치고, 이어서 박지우 학우가 계속하겠습니다.",1
"안녕하십니까, 한국의 탈핵에 찬성하는 두 번째 입장으로 발표하게 된 박지우입니다.",0
우리나라가 점진적인 탈핵을 해야 한다는 근거로 우선 핵발전소가 핵무기와 크게 다를 것이 없다는 점을 들 수 있습니다.,1
"사람들은 핵무기의 위험성에 대해서는 잘 인지하고 있지만, 핵발전소에 대해서는 그렇지 못합니다.",0
하지만 핵발전 역시 평화적 생존권을 침해한다는 점에서 본질적으로 핵무기와 다를 바가 없습니다.,0
"이것을 잘 보여주는 일화로 2001년 9.11테러당시 미국 상원에 제출된 9.11테러 공격에 대한 공식 보고서에 따르면, 원래는 인디언포인트 핵발전소의 핵반응로 두 곳도 타격 목표로 삼았다고 합니다.",0
하지만 비행기를 몰았던 테러범들은 핵발전소로 향하는 비행이 지대공 미사일이나 요격 전투기로 저지될 수 있다고 판단하여 이 계획을 수정하였습니다.,0
"하지만 사실, 핵발전소를 방어하는 군사적인 안전 대책은 실제로 존재하지 않았습니다.",0
"또 다른 사례로 프랑스에서도 국제환경단체 그린피스가 프랑스 원전의 테러 가능성을 경고했지만 정부가 이를 무시하자, 그린피스 회원들이 원자력 발전소에 몰래 들어가서 불꽃놀이를 하면서 무력시위를 했다고 합니다.",1
이처럼 핵발전소는 테러의 위험으로부터 너무 쉽게 노출될 수 있다는 점에서 그 위험성은 핵무기와 크게 다를 것이 없다고 생각합니다.,1
또한 핵발전소는 약자의 희생을 강요할 수 밖에 없는 시스템입니다.,1
"유태인 출신의 세계적인 작가인 프리모 레비는 아우슈비츠 수용소에서 겪은 실제 경험을 바탕으로, 인간은 아무런 감정 없이 타인에게 폭력을 가할 수 있다는 ‘놀라운’사실을 알게 되었다고 말합니다.",0
레비는 이 상황을 ‘증오 없는 폭력’이라는 말로 설명합니다.,0
"그런데 좀 더 생각해보면, 이것은 아우슈비츠 수용소에서 끝나는 이야기가 아닙니다.",0
"우리는 약자들에게 아무런 감정도, 원한도 없으면서 구조적으로 악행을 가하고, 당연한 듯이 이들의 삶을 희생시키고 학대하며 살고 있습니다. 가장 대표적인 것이 이 핵발전 시스템입니다.",1
일본의 한 철학교수 다카하시는 핵발전 시스템을 한마디로 ‘희생의 시스템’이라고 말합니다.,0
이는 많은 국가들이 그동안 어디서 핵실험을 해왔는지만 보더라도 명백합니다.,1
"중국의 경우는 핵실험을 한 곳은 꼭 변두리 지역, 즉 서북 변경의 소수 민족 위구르족의 거주지였습니다.",0
한족이 사는 데에서는 핵실험을 하지 않았습니다.,1
후쿠시마 역시 일본에서는 역사적으로 낙후된 지역인 동북 지역에 있습니다.,0
"후쿠시마는 일본의 근대화 과정에서 공업화가 제일 늦은 곳으로 그 대신에 농토도 비옥하고, 해안도 풍요로운 어장으로 전통적인 농사형태가 비교적 많이 보존되어있던 지역이었습니다.",1
하지만 이 모든 것을 무시하고 낙후된 지역이고 인구 과소 지역이라고 핵발전소를 지었습니다.,1
"더 충격적인 것은 우리나라도 한국수력원자력이나 정부의 내부 지침을 보면, 핵발전소를 세우기에 적당한 입지 조건으로 교육수준이 낮고, 가난한 사람들이 사는 인구 과소 지역이라고 규정하고 있다는 것입니다.",1
핵발전소는 지역적으로 가장 힘없는 지역에 집중적으로 건설되면서 마을에서 오래 터 잡고 살았던 노인들의 희생을 강요하고 있습니다.,0
