context,nouns
"승리는 2012년 7월 쯤부터 일본 버라이어티 방송에 출연하기 시작하며 그의 솔로로서 첫 활동을 시작했다. 요미우리 TV의 《요시모토 죠네쯔 코메디 TV노 우라가와데 오오사와기! 몬스터AD 훈토키》와 후지 TV의 《사키가게 온카쿠 반즈케》의 스페셜 MC를 맡았다. 이 방송에서 그는 오구리 슌, EXILE의 아키라, 타키모토 미오리, 타케이 에미, Perfume 등 일본의 유명인들을 인터뷰했다. 그해 8월 2일에는 케이블 채널 Space Show TV에서 《승리의 완전 승리 선언》이라는 자신의 이름을 건 프로그램을 진행했다. 2012년 8월 27일, 그는 도쿄에서 자신의 첫 번째 솔로 팬 미팅을 가졌다. 빅뱅의 멤버 대성이 무대에 올라 ""Fantastic Baby""를 함께 부르며 서포트했다. 2012년 9월 9일에는 오사카에서 두 번째 솔로 팬미팅을 가졌는데, 팬미팅 사회는 승리의 완전 승리 선언 등 일본 방송활동 중에 연을 맺은 일본 개그맨들이 맡았다. 2012년 9월 1일에는 NTV 60주년 스페셜 드라마 《김전일 소년 사건부 - 홍콩구룡재보살인사건》에 승리가 합류하게 되었다는 기사가 언론에 발표되었다. 승리는 헤이! 세이! 점프의 야마다 료스케, 아리오카 다이키와 비비안 수 등과 출연했으며, 2013년 1월 12일에 방송 되었다. 이 작품은 2013 도쿄 드라마 어워드에서 최우수 드라마 SP(우수 작품상)을 수상했다.","{' 건', ' 출연', ' 팬', ' 일', ' 사건', '일본', '승리', ' 케이블', ' 프로그램', ' 일본', ' 소년', ' 진행', ' 자신', ' 부', ' 상', ' 승리', ' 솔로', ' 도시', ' 채널', ' 이름', '년', ' 번', ' 시상식', ' 도쿄', ' 미팅', ' 명', ' 김전'}"
"승리는 2013년 초, 그룹의 멤버 대성과 일본 활동에 주력하고자 도쿄 숙소에서 거주했다. 2013년 7월 28일, YG 엔터테인먼트는 승리의 두 번째 EP 음반 《Let's Talk About Love》을 8월 19일에 발매한다고 발표했다. 그는 9월 말까지 한국에서 자신의 앨범을 홍보했으며, 승리는 2013년 10월 9일에 그의 첫 번째 일본어 음반 《Let's Talk About Love》을 발표했다. 그의 일본어 음반에는 한국에서 이전에 발매 된 《Let's Talk About Love》의 수록 곡 외에도 그의 첫 EP 음반 《V.V.I.P》의 수록 곡들을 일본어로 새롭게 녹음했다. 또한 이 음반의 새로운 곡 ""空に描く思い""(하늘에 그리는 생각)'은 승리가 주연을 맡은 모바일 앱(UULA)에서 독점 방송 된 모바일 드라마 《유비코이~ 그대에게 보내는 메시지》의 주제가로 기용되었다. 이 드라마에서 그는 주연을 맡아 여배우 타키모토 미오리와 혼고 카나타와 연기했으며, 이것은 승리에게 있어 최초의 일본어 연기였다. 2013년 9월 23일, 승리는 일본에서 후지 TV 《인기녀 100》이라는 파일럿 프로그램의 진행을 야마자키 히로시와 함께 맡았다. 이것은 해외 연예인으로 최초로 일본 지상파 방송의 진행을 맡은 것이다.","{' 발표', ' 일본어', ' 유비', ' 방송', ' 이', ' 파일럿 프로그램', ' 처음', ' 수록', ' 발매', ' 코', '승리', ' 후지', ' 프로그램', ' 일본', ' 주제가', ' 드라마', ' 메시지', ' 해외', ' 진행', ' 것', ' 10월 9일', ' 승리', ' 연예인', ' 노래', ' 이름', '년', ' 번', ' 앨범', ' 지상파', ' 최초', ' 음반', '해외', ' 그대에게'}"
"2009년 7월 22일에 여러 차례 논란 끝에 종합편성채널에 법적 근거를 부여하는 방송법 개정안이 당시 여당인 한나라당의 단독 강행 처리로 국회를 통과했는데, 이는 야당과 시민사회단체로부터 ""날치기""라고 비판 받고, 일사부재의의 원칙 위배 논란이 불거졌다. 이후 2010년 11월 30일에 종합편성채널의 신청서 접수가 시작되었을 때, 중앙일보 측은 동양방송의 영문 약칭인 TBC라는 이름으로 신청을 시도하려 했으나, 해당 약칭을 1990년대부터 대구•경북 지역의 SBS 계열 지역민영방송사인 대구방송(Taegu Broadcasting Corporation, 현 주식회사 티비씨)이 선점하여 jTBC(소문자 j)라는 이름으로 신청서를 제출하였다. (이후 중앙일보 측은 J를 뺀 TBC 상표를 사용하고자 해당 상표를 보유한 대구방송과 여러번 접촉했으나, 결국 대구방송 측의 거절로 실패했다.)","{' 법', '중앙일보', '이름', ' 신청', ' 전', ' 처음', ' 근거', ' 곳', '종합편성', ' 국회', ' 편', ' 선점', ' 때문', ' 부여', '설립', ' 명칭', ' 약칭', ' 사용', ' 날', ' 방송법', ' 신청서', ' 채널', ' 이름', ' 종합편성', ' 접수', ' 하기', ' 영문', ' 설립', ' 통과', '종'}"
"2013년 11월 15일, 방송통신위원회 전체회의에서 의결된 2012년도 방송평가에 따르면 JTBC는 SBS와 MBC를 제치고 지상파 포함 3위를 기록하였으며, 2013년 말 조사한 여론조사에서도 방송 신뢰도가 지상파채널인 MBC와 SBS를 추월했다. 그러나 이러한 지상파급 막대한 투자를 하다보니 과유불급인지 2012년 영업손실은 1397억원으로 종합편성채널과 보도전문편성 사업자들 중 가장 높은 것으로 집계되었다. 그럼에도 제작비가 비교적 적게 드는 시사, 교양 프로에 치중하는 다른 종편사들에 비해 예능, 드라마, 스포츠 같은 다양한 장르에 꾸준히 투자하는 모양새. 종합편성채널이란 원래 취지엔 가장 부합하는 포지션을 취하고 있다.","{'년', ' 방송', ' 얼마', ' 신뢰도', ' 포함', ' 지상파', ' 기록', '방송', '년대', ' 액', ' 위', ' 손실', ' 평가', ' 날', '지상파', ' 영업', ' 채널'}"
"모션 그래픽스(영어: motion graphics)는 비디오 영상 혹은 애니메이션 기술을 이용하여 영상속에 다양한 움직임이나 회전의 환영을 만들어내는 그래픽이다. 단순한 기술이 아닌 영상 장르 중 하나의 개념으로 자리 잡았으며 예술의 한 분야로 모션 그래픽 아티스트가 존재한다. 또한 대부분 멀티미디어 프로젝트에 사용되기 위해 음향과 결합되기도 한다. 모션 그래픽스는 통상 electronic media기술로 표출되기도 하지만 수동적인 기술로도 표출된다. (e.g. thaumatrope, phenakistoscope, stroboscope, zoetrope, praxinoscope, flip book) 모션 그래픽스란 개념은 움직이지 않는 그래픽과 시간의 경과에 따라 그 형태가 구체적으로 표현되지 않더라도 형상이 변화하는 그래픽을 구분하기에 유용하다.","{' 결합', ' 그래픽', '모션', ' 속', ' 기술', ' 영상', '비디오', ' 아티스트', ' 환영', ' 회전', ' 것', ' 애니메이션', ' 프로젝트', ' 대부분', ' 이용', ' 사용', ' 분야', ' 움직임', '모션 그래픽스', '영상', ' 멀티미디어'}"
"사람들이 모션 그래픽스라는 단어를 사용한지는 그리 오래 되지 않았다. 60년대 ABC방송사에서 최초로 시작하였고 70~80년대 MTV의 출현으로, 뮤직비디오를 비롯한 감각적이면서 디자인이 가미된 영상클립에 대한 관심이 높아지기 시작했다. 90년대부터는 영화의 오프닝 시퀀스도 이와 비슷한 모션 그래픽스 타이틀 형식으로 표현되기 시작하면서 대중의 관심을 받게 되었는데, 영화의 오프닝 시퀀스를 담당하는 모션 그래픽스 디자이너인 '카일쿠퍼'가 담당한 영화 '세븐'의 오프닝 타이틀은 지금까지도 기념비적인 타이틀로 회자되고 있다. 그 후로도 그가 담당한 여러 오프닝 시퀀스들은 영화의 내용을 함축하면서 감독의 메시지를 담고 있는 영상으로 표현되는 경우가 많았다. 이는 방송이나 광고에도 많은 영향을 미쳐 점점 화려한 영상으로 표현되었고, 영상 제작 프로그램도 점점 대중화되며 많은 사람들의 관심을 받으며 지금까지 성장하고 있다.","{' 카', ' 시작', ' 담당', '모션', ' 시퀀스', ' 처음', ' 쿠퍼', ' 일', ' 오프닝', '영화', ' 세븐', ' 그래픽스', '카', ' 모션', ' 사람', ' 메시지', ' 것', ' 방송사', ' 그래픽 디자이너', ' 영화', ' 사용', ' 타이틀', '대중', ' 내용', '모션 그래픽스', ' 이름', ' 성장', ' 모션 그래픽스', ' 단어', ' 디자이너', ' 최초', ' 관심'}"
"최근, 영상 디자인이 부각되고 있는 것은 우리나라를 비롯한 세계적인 추세이다. 영화나 광고도 대사와 이야기의 전개만으로는 흥행 요소가 부족하다는 것이 중론이다. 따라서 보는 시청자들에게 시각적 즐거움과 카타르시스를 느끼게 해주는 것이 최근 영상 제작의 트렌드가 되고 있다. 이러한 트렌드는 영화와 광고 뿐 아니라 박람회나 전시장의 영상, 웹, 모바일, 인터넷, 전광판 등의 뉴미디어 까지 영향을 미치고 있다. 과거의 TV 에는 국한되었던 매체가 점점 넓어지고 그 재생기기도 다양해 지고 있다. 이러한 환경에서 모션 그래픽스의 위치는 아주 중요한 것으로 인식되고 있다. 창의 적이고 현란한 그래픽은 보는 이의 시선을 사로 잡게 되는데, 그런 표현을 하기 위해서는 모션 그래픽이라는 표현 방법이 가장 알맞기 때문이다.","{' 시작', ' 트렌드', ' 그래픽', '창의', ' 카타르시스', ' 표현', ' 방법', '우리나라', ' 세계', ' 부각', ' 즐거움', ' 디자인', ' 것', ' 데', '시청자'}"
"과학을 뜻하는 영어 단어 science는 '지식'이라는 뜻의 라틴어 scientia에서 왔으며, 이는 '안다'(I know)는 뜻의 접두사 scio-에서 나왔다. 이는 또다시 '분별하다' 혹은 '구분하다'라는 뜻의 인도-유럽 어근에서 나왔으며, 그가 '잘라낸다'(he cuts off)는 뜻의 산스크리트어 chyati, '찢다'(to split)라는 뜻의 그리스어 schizein, 같은 뜻의 라틴어 scindere와 관계되어 있다. 중세로부터 계몽주의 시대까지, science나 scientia는 모든 종류의 체계적이거나 정확하게 기록된 지식을 가리켰으며, 따라서 그 무렵에 과학이란 철학이라는 단어의 넓은 의미로부터 구별되지 않았다. 프랑스어, 스페인어, 포르투갈어 및 이탈리아어 등의 몇몇 언어에서는 현재까지도 이 구별이 명확히 이루어지지 않고 있다.","{' 구별', ' 유래', ' 단어', '과학', ' 과학', ' 영어', ' 지식', ' 영', '라틴어', ' 시대', ' 철학', ' 라틴어', ' 뜻', '중세', ' 말', ' 의미'}"
"기록된 과학 연구로서 가장 오래된 것은 동북아프리카의 이집트에서 찾을 수 있다. 러시아 태생의 미국인 작가 아이작 아시모프는 그의 책 《과학과 기술의 인명 백과사전》에서 과학은 고대 아프리카가 현대 세계에 준 선물이라고 말한다. 이집트의 성직자 임호테프는 처음으로 약을 조제한 사람으로 알려져 있다. 이집트의 알렉산드리아 도서관은 최초의 대규모 과학 연구소라 할 수 있는데, 유클리드와 알렉산드리아의 헤론을 비롯해 고대의 주요 과학자들 중 많은 수가 여기에서 연구를 했다. 이집트의 뒤를 이어, 고대 그리스에서도 많은 과학적 발견들이 이루어졌다. 그 이후 이슬람 문화권에서도 과학에 대한 발전이 있었으며, 산업 혁명 후 과학에 대한 많은 발전이 있었다. 또한, 동양에서는 주판을 비롯한 계산기가 발견되고 화약 등이 발명되면서 과학이 발전해 나갔다.","{' 저작자', ' 작가', '이집트', ' 규모', ' 처음', ' 세계', ' 기술', ' 백과사전', ' 곳', '처음', ' 존재', ' 아이작 아시모프', ' 조제', ' 사람', ' 고대', ' 아프리카', ' 책', '미국인', '과학', ' 연구소', ' 이집트', ' 미국', ' 말', ' 이름', ' 약', ' 선물', ' 과학', ' 현대', ' 최초', ' 인명', ' 성직자'}"
"세계에서 가장 세련되고 성능이 좋은 감마선 망원경 일부를 이용한, 헝가리 부다페스트의 공공서비스 국립대학교(National University of Public Service)의 이슈트반 호바스와 졸트 바골리, 그리고 미국 사우스캐롤라이나 주의 찰스턴 대학교의 존 해킬라가 얻은 1997년에서 2012년 까지의 관측 데이터를 이용하여, 하늘은 31개의 감마선 폭발을 통해 각각 아홉 부분으로 세분되었다. 콜모고로프-스미르노프 검정을 이용하여 세분된 부분 중 하나에 대한 데이터에서, 31개의 감마선 폭발 중 14개가 폭 45˚, 1.6~2.1의 적색편이의 둥근 영역에 집중되어 있었다. 많은 감마선 폭발이 한 영역에서 발생했다면, 그 영역은 반드시 수천 개 또는 수백만 개까지의 은하의 탈동조화가 되어야만 한다.","{' 세분', ' 다수', ' 서비스', ' 관측', '은하', ' 현상', ' 은하', '개', ' 이용한', ' 감마선', ' 발생', ' 영역', ' 사용', ' 폭발', '공공', ' 망원경', ' 국립대학', ' 때', ' 하늘', '감마선', ' 검정', ' 간'}"
"헤라클레스자리-북쪽왕관자리 장성의 발견에 앞서, 우주에서 가장 큰 규모의 계층적 구조의 증거가 초은하단과 필라멘트 규모에서 보여졌다. 약 2억 5천만~3억 광년의 거대한 규모에서부터는 더 이상 프랙탈 구조가 보이지 않는다. 그래서 이를 ""거대함의 끝""(End of Greatness)이라고 일컫는다. 이 규모에서 나타나는 균질성과, (우주배경복사로부터 측정된)우주의 겉보기 평균 밀도는 상한 균질성 규모가 그보다 약 4배 정도 큰 12억 광년임을 시사한다.(10억~12억 광년, 307~370 Mpc) 야다프 등은 우주의 프랙탈 차원에 기반하여, 최대 규모가 상한 균질성 규모보다 일관되게 작은 260/h Mpc일 수 있다고 주장했다. 일부 과학자들은 균질성 규모의 측정에 기반하여, 구조의 최대 크기가 약 70~130/h Mpc일 것이라고 주장하기도 했다. 그러나, 우주에서 물질의 균질하고 등방적인 분포에 따른 규모보다 거대한 구조는 예측되지 못했다. 그들의 주장에도 불구하고, 일부 구조는 그 규모를 일관되게 넘으면서 발견되었다. 그러한 구조는 다음과 같다.","{' 크기', '은하', ' 최대', ' 은하', ' 명칭', ' 구조', ' 규모', ' 성질', ' 용어', ' 균질', '등', ' 프랙탈', ' 주장', ' 것', '광년', '규모'}"
"이 모형과 잘 맞지 않는 새로 발견된 구조는, 어떤 우주의 진화에 관한 표준 모형에서도 존재하기에는 매우 크고, 매우 복잡하며, 또 매우 무겁다. 덧붙여서, 구조가, 100억 년 전 또는 빅뱅 거의 38억 년 후의 구조를 우리가 보고 있음을 의미하는, 100억 광년의 빛의 이동거리(light travel distance)라는 것도 주목해야 한다. 그러나, 우주의 진화에 관한 현대 모형은 겨우 빅뱅 30억 년 후에 일어난 그런 구조의 형성을 인정하지 않는다. 이는 암흑물질이 매우 짧은 시간에 충분한 바리온 물질을 끌어당겨 거대한 구조를 형성했다는 뜻이기 때문이다. 이 구조는 초기 우주에서 존재하기에는 그 자체로 매우 크고, 매우 복잡하다. 현재 이 구조의 존재를 설명하는 모형은 존재하지 않고 있다.","{' 필요', ' 시간', ' 빅뱅', ' 은하', '암흑물질', ' 물질', '우주', ' 형성', ' 년', ' 사이', ' 근본', '구조'}"
"나경원 의원은 딸이 다운증후군을 앓는다는 이유로 차별을 당한 경험을 살려 국회의원과 장애아동 부모 및 전문가 등이 의견을 나누는 연구모임 장애 아이, We Can을 만들어 회장을 맡기도 했고, 한나라당 장애인복지특위 위원장을 역임 하며, 장애인 처우 개선을 포함한 복지·인권 분야에서 두각을 나타냈다. 나 의원은 17,18대 국회의원 임기 동안 성년이 된 장애인이 부모가 없더라도 후견인의 도움을 받아 재산을 관리하고 사회복지 서비스를 제공받을 수 있게 하는 내용의 ‘장애성년 후견법안’ 1건과 각기 다른 내용의‘특수교육진흥법 일부개정안’4건을 대표발의해, 5건 모두 대체입법으로 통과시켰다. 이 외에도 10건의 장애인 관련 및 특수교육 관련 법안을 공동발의한 바 있다.","{' 성년', ' 법안', ' 회장', ' 주축', '부모', '국회의원', '나경원', ' 모임', ' 문제', ' 의견', ' 부모', ' 등', ' 것', ' 국회의원', ' 의원', ' 수', ' 나경원', ' 아동', ' 장애', ' 연구', ' 딸', ' 발의', ' 이름', ' 활동', ' 관리', ' 도움', ' 차별', ' 전문가', ' 재산', ' 장애인', ' 후견인', ' 관심'}"
